,0
11309428,45
8069099,36
8083383,36
8035634,34
8000614,12
8012882,6
8076964,15
105084,6
8007251,17
8106901,13
20011350,6
8016288,6
8042472,39
8084657,36
8095111,12
8009887,6
8008775,47
8086991,8
8069578,17
8020477,18
8039733,43
8111704,30
11308496,6
8095544,35
8031748,11
8053591,6
8005588,20
11250,0
8008932,6
8035727,46
8094390,1
11120006,12
9001039,30
12000675,6
8075995,6
8090439,20
8075490,6
3000228,6
105480,44
8032903,23
8096207,6
8061750,17
8081642,6
2102602,6
7001870,6
8012873,6
8005330,41
8079526,21
8010915,36
8032855,33
8007764,6
8034824,1
8088237,41
8107565,25
10004642,6
8102376,1
8112997,25
20021424,12
8000711,29
8110090,6
8078704,6
8083230,6
2101483,27
20005529,12
8112538,12
11308448,6
8089218,6
8022996,10
11303426,6
8086335,9
8037664,12
2100685,20
11303703,12
10000731,12
8040861,24
8043622,11
2104556,14
2101818,6
8112774,12
8019002,17
8088197,9
11305454,6
13000117,6
8002795,12
8103004,6
20000530,17
8048918,6
8108330,24
10000334,35
104384,26
10237,23
20001202,12
8063262,6
11302365,30
20005526,25
2104019,4
101507,22
8100232,12
8081478,25
8078419,35
11120212,6
8062872,12
8042914,20
8021187,26
8113563,1
8086920,39
20009448,6
20011005,24
8009162,6
8078484,9
8020494,12
11307913,0
11304555,17
2102390,27
8049656,41
8078425,45
8035086,30
8041207,45
8096774,1
8069529,38
10004115,8
8087415,24
8012189,6
103614,6
8117248,6
20021078,30
8096146,6
8015276,6
3000718,10
101212,36
8091222,12
8108693,2
8098310,20
8002634,2
8085348,17
8061517,17
9000963,27
8001619,36
100114,44
8035818,12
10006169,1
103902,6
8041814,35
11307241,6
20001342,34
8089543,6
106898,1
8067041,26
8118009,11
9000228,6
8003867,6
8022441,32
9000427,4
8032907,6
8049689,30
2104303,3
8117830,5
2102251,12
8099603,9
8070670,6
1111823,33
8008666,43
8106489,6
100320,1
8112798,12
10668,6
8085023,34
104775,9
8098972,41
8037524,24
8104654,23
20007774,6
8012136,37
10002642,18
8037702,12
8014313,38
8008419,17
8097562,25
8075093,12
11300330,31
8074072,29
100681,35
8038769,28
2101550,6
7002785,36
8038135,25
8021479,18
8006899,9
8105835,36
8009427,27
8033058,12
20005308,17
8095788,34
8019414,6
8070141,18
8064354,38
8087514,20
8080076,13
8035361,34
11306310,6
10479,17
8019172,24
8067508,6
8054411,1
8049210,23
8007429,8
20007582,25
20022110,27
8083981,10
8089807,19
8000262,4
8081633,6
10003137,1
11000084,36
8032496,17
2104638,37
8039296,10
20005845,17
8106053,12
8097530,6
8047310,12
8110743,6
8105895,12
8073121,20
10001888,6
8043650,20
11308026,6
106759,47
8069697,22
8050776,6
8022317,6
11302787,25
8047242,12
8103948,13
8049793,9
8114260,23
8032184,6
20006004,15
2102905,10
8045449,46
8018018,35
8113948,7
8047586,16
8041429,8
8032717,12
20001126,6
8001212,28
8044573,24
10002733,27
8076599,6
8084474,6
8089206,33
20020792,23
8062442,35
8080051,3
11303448,41
8082522,28
8068054,15
8069128,12
11303192,8
8097629,35
8011460,5
8041738,6
11305867,35
105298,24
11306865,10
11307358,6
8066167,46
8116607,9
20001679,23
11306387,28
8008925,16
8037760,39
8108222,6
8117371,6
8008181,28
7001740,1
8049070,6
8084927,30
13000331,10
8101737,6
8079237,6
105641,21
8097622,36
8038288,30
8042672,6
104006,6
8079486,12
8012473,6
8022260,15
8033783,12
10004760,1
11305633,46
20011090,22
8062668,6
8111253,47
8015919,17
8037586,44
20012229,12
8099953,18
8036312,17
8055100,17
8046905,48
8004781,12
8073006,23
2103908,10
8000439,0
8105269,9
8032113,44
8087089,6
8107336,6
8088872,12
11300405,6
8063677,23
8108984,33
8104449,6
100138,6
2103691,44
8101112,6
8113883,48
2105862,12
8019131,6
8013547,30
20011082,6
8039935,39
8056717,6
20020630,1
8003144,6
8041628,46
32000006,6
8067709,43
8087824,18
8010072,0
11309522,6
107479,18
8074967,12
8047270,39
8087540,7
8007391,44
8096861,3
8023394,24
11306547,25
8110834,6
8022852,1
11302018,19
8069079,12
11120889,0
11305686,40
20007251,22
8011168,6
8003027,19
8116593,12
8110180,14
8084088,28
2105712,45
8103634,6
8105346,6
8051847,6
7001507,27
10004306,28
8088908,13
8109323,33
8001291,6
8116496,6
8012195,12
8032980,22
107076,6
8021225,1
10977,30
8070270,48
8057961,17
7000893,6
8101627,46
10002467,22
20022481,48
8036932,17
8070307,12
8030551,25
10003637,13
1111809,6
1111517,20
8019872,6
8081838,22
8020320,24
8051421,22
8030981,44
8103054,6
7002513,31
2102419,12
20005331,6
11305345,6
9000062,6
8074898,46
10003422,47
105944,22
8007129,3
8052077,6
104552,36
8074266,10
13000350,7
8107069,6
8079468,2
8012557,30
8032146,38
8046135,13
8071446,1
8055862,6
8094725,9
8052400,5
2102880,10
1111857,27
3000774,27
20009798,12
8117004,6
20001370,17
20001186,44
8016595,45
8007955,23
8086545,24
8092836,17
8071817,26
8111332,7
13000044,48
10003494,22
8108785,10
8086741,6
8112057,6
106094,6
8031917,6
8004970,11
11306166,39
8068408,17
8007200,6
20020787,6
8000251,6
8042466,29
8012124,1
8088997,6
8014946,5
8095620,12
20020674,45
8096571,11
8066708,17
8058056,6
8023439,12
8091882,6
20010117,18
8087389,17
8051926,6
20011443,6
8100682,16
8097767,6
10005069,43
8021856,7
8015564,6
8009009,6
20011261,6
8022169,4
8094049,6
7003328,39
8050148,6
8019518,40
8068999,3
8048345,24
8034603,33
8005044,6
8022657,26
8032876,6
11305247,39
13000025,6
8061678,47
8066084,24
8065788,10
8017092,41
100961,11
8069168,26
8074508,12
8087669,44
8034100,27
8030434,47
106494,6
8043588,35
8111638,6
8010408,6
8033180,41
8015212,6
8115177,6
10002109,6
101321,6
104472,35
10000600,6
8112748,27
8111957,6
8002586,47
8107769,9
11307751,16
8059624,33
8081902,24
7000857,44
11309152,6
8091796,6
10002281,6
10002946,19
8103128,20
8093255,17
8058811,39
8061440,17
8052542,29
8057517,41
8011363,11
8012824,6
8019854,9
8000479,39
8094734,28
8030003,12
8023459,30
20000147,6
8019341,10
8081917,6
8080115,1
2105586,23
13000567,19
8054527,10
8117846,14
8098418,23
8080660,29
7001900,3
101110,44
105060,43
8007386,11
11308040,9
20000073,25
11301001,15
8088959,24
11302176,44
8001547,12
20005525,6
2102558,26
8105876,6
7001022,6
8116155,9
11308438,6
8053464,6
3002026,6
8070619,17
8111672,6
8072311,12
10005006,28
8032880,26
8019874,35
8087346,6
11304845,6
8105143,10
8005775,20
8003152,46
10007463,45
8032102,12
10000729,40
8087360,7
10999,18
7002515,14
8110441,9
10005136,6
8051080,10
105056,18
2105564,17
11302897,6
8102522,18
10002448,3
8058498,17
8051297,9
8060372,44
8061298,28
105678,6
8079993,28
8064284,6
8070980,10
20011126,6
8031821,6
104399,6
8088572,6
8112751,10
8084064,46
8001613,46
8099838,41
8077529,31
11303966,6
8051493,6
8082607,12
101404,38
8066623,35
8109772,26
8037601,25
8042170,12
8049054,9
8051864,6
12000322,6
9001109,36
8017119,17
11303721,12
8011825,8
8105364,6
8101499,30
8109517,38
8020958,12
11309276,6
2102461,6
8116143,6
10001991,30
8016654,12
8103511,17
8106730,6
8074389,10
8064821,6
8108689,17
8091071,15
8097734,20
8068850,21
102293,6
8030078,20
8052199,23
8054871,17
104588,20
8011219,30
8102101,6
8052301,12
8078420,11
8030124,48
8050749,6
8008896,45
8022112,6
8080206,6
8052982,11
8074932,5
8035663,25
8087247,20
8043511,12
8102024,17
8067728,6
8097949,11
8095079,1
8107026,6
8111186,6
11302896,6
8014667,12
8078644,22
8066425,12
10003173,24
8010428,13
8108683,46
8115351,12
8097058,6
9001225,6
8033856,11
8062906,47
20007185,23
10003980,5
8014676,6
11120342,28
11306276,6
8099273,33
8090783,6
8092945,12
8010041,26
8057440,5
8053508,6
8016622,17
8095210,41
9000657,47
8033089,6
105366,27
8007423,0
2100546,6
103883,26
8049492,6
8070587,6
8038892,30
8042585,6
8053349,31
8018205,10
8017640,10
8086034,6
8084707,20
8001273,1
12000236,9
11308168,3
8111472,5
8034713,17
106222,19
8007763,12
8098285,17
10004282,1
8073257,12
11306,30
7002781,45
8056467,6
8048883,6
8006648,6
8113721,6
8017681,17
10004507,11
8088901,23
8004836,17
8095916,6
8011224,12
8100207,6
8059600,6
12000481,8
8112845,27
8093779,43
20010140,17
8081658,29
8098952,6
8105058,17
9001474,17
8067209,14
20008781,38
8005630,6
2102789,12
8078839,12
8071818,44
102130,30
8097037,6
20022486,10
11304944,6
10770,6
8053385,29
103928,38
8004469,29
8102923,12
8072383,22
8069538,2
8087710,44
8047990,6
8073317,22
8041365,20
8074404,24
8013518,21
10007456,7
8065170,6
9000273,13
8039520,12
8050544,6
8049978,24
8013643,12
8091298,6
8082485,22
8012323,25
11306251,30
8030997,12
9000927,6
8054680,9
8071977,27
8042693,6
8012686,12
8086372,40
20001301,17
8049386,6
11303148,6
10000244,6
8032905,6
11120529,6
2103853,22
3000636,6
8095290,6
8053884,17
8095842,30
8058043,12
8101086,46
8007275,30
8034888,12
7003017,29
11300527,6
8053738,32
8107571,6
8080842,6
10003427,12
7003489,6
8089594,6
8008436,39
20022444,6
20012387,6
8000910,32
8034845,22
8101742,6
20020664,6
8112376,6
8094888,12
8090178,6
8098159,28
8107549,6
3000591,6
7002297,6
8067143,26
8095028,23
8106346,9
13000166,16
8066442,13
8046413,6
8036640,9
8000869,37
8091467,22
8007611,17
2102718,14
101795,15
2104439,32
107387,33
12000011,33
8107033,6
8013644,3
8012999,13
8048225,6
8110402,6
8078295,23
2105753,39
8045501,9
8052417,6
8104435,18
100288,6
2104892,10
8097646,22
8116490,6
8068345,10
8055625,5
8005116,38
8094311,6
8064155,17
8112955,6
7002636,39
8068932,12
8004538,10
8101081,6
20009830,48
107350,33
8076903,39
8039335,17
10004014,9
8088793,9
8074812,11
8004762,6
8093745,6
8001047,18
8110821,6
8053826,1
8018073,12
8087841,6
8069296,12
8107322,6
8014885,25
8077348,21
8085560,6
8087260,6
7002576,13
8111089,6
8004488,6
106668,37
8049469,22
11300945,25
11305460,30
8095053,17
8063298,6
8085434,18
8072131,27
8007274,17
8049047,47
11000319,12
8077910,10
8020664,6
8054560,17
8103645,3
8046199,12
10412,12
8088117,9
2101443,12
102846,5
8021217,6
8004004,6
104310,12
106701,20
8037062,3
8012736,9
8004403,12
8071048,3
8068298,2
8033246,18
8036478,14
8034498,18
20009669,6
8016483,6
104255,32
8112025,6
8080015,22
2103426,33
8040820,6
8059745,9
8003974,6
8030678,40
106788,9
8077422,6
11308461,17
8084901,38
11234,17
8070650,44
8045315,17
8005456,28
104489,9
8019345,25
102183,23
8003263,39
8078601,6
8079163,20
8083059,12
8071857,47
8113832,9
8053952,12
8085994,7
101056,24
10801,6
2101938,6
8113161,8
8018152,17
8006486,31
8031051,12
20021404,9
1111738,26
8038098,39
8106484,6
8011456,19
8020919,25
8033589,6
8067184,35
7003408,33
8054980,6
8001178,20
8069241,7
10380,24
8107722,48
8098994,29
8061125,48
11353,6
8020113,12
8077799,38
8077196,36
8087658,6
8031548,17
8051447,45
8080154,25
8101167,33
8055998,25
8084087,10
11120140,12
10000920,46
8015777,6
8084586,17
8048549,8
8115652,24
8098638,18
8047615,18
8073435,38
8101936,6
8063620,6
11000658,29
8090455,16
8064788,3
7000473,18
8075701,27
8021983,12
9000146,39
8021398,6
8023482,28
105176,36
8010501,48
8020465,27
8101080,12
8080944,10
8052585,20
8015860,6
8080816,6
20009337,6
8013560,11
10000503,6
8063310,17
8090692,6
8056686,6
8000683,29
9000283,6
8094451,20
8040779,6
8038212,12
8012564,19
8050307,19
8092386,6
20008055,6
100268,9
8061895,6
8077038,48
11306977,6
8067734,6
106266,24
8002470,9
8067758,6
8031254,9
2103231,22
10005217,12
8074291,44
8012773,20
8072561,26
8012619,32
2105715,27
8030105,38
8081201,40
8042871,24
8078881,6
8068022,18
8110775,6
8030387,0
1111241,6
101914,45
8048125,29
8066905,13
8046145,22
11307076,12
8089455,6
20000319,6
8084198,3
8060821,24
11303594,17
8022105,21
8110792,48
107083,22
8037219,6
7003380,12
10002032,12
8055392,17
8045242,12
8003284,6
8031277,6
8055154,27
8011918,12
102479,27
20022415,23
8008783,9
8057078,11
10005705,46
8086259,6
8085500,35
8042007,23
10607,36
8043193,12
20020309,15
20010025,14
8069989,12
8039823,6
11307571,9
10002864,6
8061186,6
102615,20
8105805,17
8102788,6
8015466,17
7000626,6
11301196,10
8089467,10
103783,32
8004005,39
8048089,16
8007195,35
8021467,36
8109310,12
7003092,6
8062929,6
8107448,6
8103285,12
8017565,39
8004899,47
11000731,38
8070170,25
8086839,28
7000704,6
8073812,12
104101,35
8021859,26
8070503,39
3000206,47
8082694,6
3000420,11
2104385,10
8105308,24
100520,27
8062996,17
8058578,6
8046015,6
2104757,38
8075876,11
11300180,6
8114702,30
8040332,48
8018315,6
8055412,9
8032399,17
8036409,22
8070987,41
8001278,6
7002761,39
8110297,33
8038121,6
8079150,6
8041587,6
8100052,1
8069698,29
10002185,20
8040991,40
8056648,17
3001170,44
8093092,13
8058857,6
10003528,12
8009129,6
11309380,17
10004532,29
8098694,12
11302398,7
106403,17
10646,6
8050442,9
8071095,34
105342,12
10000185,12
8068745,15
8108903,6
8113594,3
8030241,6
8117008,6
11301682,5
8014730,17
20009672,27
8075840,11
8001562,34
8078817,14
2100478,30
8007967,8
10729,6
8053150,46
8014213,6
8109717,48
8111457,6
11306132,6
8033547,18
8015724,30
10005395,35
8086505,12
8022352,22
20010982,44
10001052,9
8112186,6
2102287,6
8086340,36
20020361,17
104506,21
8043070,2
101419,27
8050585,17
8102207,6
105751,12
10001844,6
8093024,39
8053374,3
8076735,15
8100055,12
8011891,6
8056116,39
8052711,12
8052241,9
11303800,17
101945,6
8013467,6
8065243,19
8052545,22
8040670,3
8091361,6
100688,6
11308520,6
8046381,12
1111930,25
8083390,6
8113801,6
8055772,6
8000800,22
8023593,16
8106883,33
11305301,6
8103843,10
8005834,6
8054308,6
8104473,6
8116767,45
8015946,12
8115669,44
8022073,12
8112611,6
8079347,28
8073832,12
8013256,6
8050613,6
104132,1
2104885,10
11307810,6
8039530,6
8115543,18
8106166,16
8050188,9
20008470,12
8036187,6
8111878,6
9000284,12
8033789,46
7001938,29
8067435,23
8116879,18
8049370,17
8097056,32
8054124,6
9000882,9
10005324,6
8113107,20
8003707,3
8058137,10
8085742,9
8035561,12
8098475,6
103459,27
8102646,6
8055182,6
8072440,18
8106344,5
8049224,4
8062024,20
8002814,39
8082378,35
8100757,33
8018763,6
8020918,12
8009481,35
8058867,6
1111201,22
8054789,6
8113951,17
8022863,12
8043611,43
8087905,13
10005029,12
8078554,27
11309013,25
8057035,44
103248,28
8046802,2
9001258,6
8055693,6
8003414,6
8116292,6
1111399,9
103162,14
8089782,13
8089317,22
8099772,20
8040957,36
8009673,6
10007168,18
20008017,6
20009659,10
8063591,23
8006235,8
2100890,6
8039796,10
8071152,44
11306821,9
8016285,12
8019960,37
20008851,6
20020877,12
8083536,30
8044381,33
102074,12
8045833,30
8117861,14
8030345,6
2104160,46
8044851,44
10000927,6
106921,12
8032840,24
8056172,10
8055301,17
8068573,9
8077078,19
8047456,12
8090041,6
8108248,6
20009504,10
10005588,39
8004874,35
8081416,22
8065790,26
8054897,6
11303390,17
11302405,28
8092538,1
8046023,3
8049314,22
12000320,26
8071797,44
2100247,6
10003255,39
8054226,6
8005504,30
8043248,10
2103587,33
8075743,6
8074413,7
8012225,6
8089341,6
10006918,33
8075487,24
8034716,6
2102356,48
8099833,24
8003673,6
8098823,16
11120134,6
8049703,25
10007163,39
8000574,6
13000525,25
12000656,16
8092582,6
11303814,6
8098603,3
20011016,0
8044066,17
8117985,17
8089901,46
7001267,10
8012613,39
8014351,6
9000595,48
8032168,6
8067428,41
8097247,36
8049672,12
8032978,12
8065289,26
8106977,6
8103476,6
8062218,30
8091748,46
8090862,28
10853,6
8112971,6
8005881,6
8090214,22
8014495,6
8005256,25
11306849,6
8109147,17
8075615,1
20009166,46
8106995,6
8013961,38
8086805,24
8006709,6
10000933,6
11307503,6
8010945,18
8071334,23
8065389,21
11301527,6
8038506,46
8087131,6
8056945,11
7003830,17
8019186,9
8089492,22
20008479,6
2102110,46
8040712,22
10001586,6
20001315,5
7002562,10
7002516,1
8040734,17
20000546,6
8114332,10
10474,9
8078348,9
8110489,27
8093986,46
8098849,2
8117560,6
8030839,21
8079161,9
8039907,12
8081455,17
8068375,27
8077748,10
8045684,6
8070551,36
11308013,20
8071709,21
8038745,12
8047119,6
2105743,35
10004392,28
8066659,6
8061265,0
8012859,13
8088560,16
8047011,44
8085089,24
8065466,9
11306944,6
8093947,12
8037024,12
8053417,9
105855,6
8102805,6
8094969,6
11307081,6
8049131,6
8111173,6
8047212,6
8048420,46
8093225,19
8077738,12
8079297,12
8043156,22
20010110,10
8109599,6
8109537,48
8076151,24
104124,27
8113139,22
7001346,6
8102703,6
104706,14
1111262,12
8081252,13
8101642,17
20010121,12
8021348,23
8010819,6
8112433,17
8065101,14
8020039,6
105387,13
8058819,6
11534,6
10004468,25
8037410,33
8070113,24
8078404,25
1111350,23
11000156,12
8048695,3
8032940,2
2100133,44
8091833,6
8060104,6
12000219,6
8065864,23
102205,1
8078585,23
8016087,6
8097496,12
8051821,6
106543,22
8089064,44
8006088,27
20022316,6
10004267,36
102898,38
20005654,6
8080833,12
8097911,18
8034791,6
20008343,31
8087406,3
8042102,31
20006373,6
11308500,9
8063974,12
8034921,11
8057872,6
7002248,6
8044527,9
2102513,41
20001215,12
8016984,10
8086866,9
11307992,30
8048774,23
8045103,1
8072792,12
502451781,12
8019926,6
107302,6
8097218,22
8091236,33
106426,46
10002814,6
8101491,20
8084850,0
7000044,5
20011338,12
8042638,6
8033432,27
8110064,9
8085243,35
8092174,6
8035581,12
8082222,2
2102132,18
8110879,11
8076456,6
8082374,15
8113372,9
8014285,10
20009144,6
8007236,6
8102285,17
12000102,32
8090602,6
8018777,6
8016541,12
8017593,17
8049596,12
20009860,1
20007044,38
103226,12
8110757,6
8064666,9
8063068,3
8031916,3
2104199,12
8062631,6
9000678,25
8036602,16
8023596,1
8101612,6
8039113,35
8089850,34
8081721,34
8098947,47
8117564,6
11309521,20
8089418,24
8046370,6
8004626,9
8091564,46
11300594,11
11303033,33
8092477,30
104140,46
1111442,30
8107207,6
102347,45
8030001,24
8034701,47
8084527,14
8005546,46
8106765,0
8098617,48
11304161,6
8032702,24
8062206,6
8060370,9
107295,5
7002920,44
8058020,6
8017866,3
8113514,6
8050856,6
8117598,6
8046565,12
2103385,10
8046935,23
8013241,6
8079345,36
8101185,6
8054001,6
8045617,6
502451343,28
107129,15
8004318,10
8094113,46
8069938,10
8045187,20
10002063,6
8070348,15
8022487,44
8010320,30
2104431,13
8017475,6
8058944,8
8020129,11
8042295,6
9001393,6
8059686,6
8089693,6
10002111,6
8021396,27
11306270,6
2101942,10
8041737,6
8014106,6
20010857,39
8095661,39
8037405,6
11306001,7
8095750,27
8051550,27
8084517,29
8034738,34
8102634,7
8087085,44
8014958,4
8044227,33
11301783,48
11120416,12
8046641,17
2101083,12
8018453,11
20000998,24
8075929,6
8015914,12
11307117,6
8078935,12
8011227,37
8038782,6
8008917,6
7002144,40
8100967,6
8003192,6
8042399,45
8035978,6
8006527,33
2102056,36
8068335,6
8018980,33
8083185,6
8115805,36
8104861,6
8067167,46
8097191,46
8001070,16
8040508,6
10004386,12
8036963,38
8106772,6
8013753,17
9001089,39
20009176,17
8055344,33
8017557,6
11000112,46
8070152,3
8023583,8
11000026,31
8077915,10
11307693,32
8061779,6
107137,11
8095569,6
8096929,7
8054072,17
107437,47
2101569,6
8089948,25
12000409,48
8108764,20
2103835,18
8074417,12
8011212,6
8040787,6
8109090,6
8050627,14
8055656,18
8059679,6
2104130,12
8052745,6
8031170,5
8061082,27
2105300,12
20021400,23
8007852,34
20008955,12
8099943,6
8051642,6
10001835,12
8047197,6
8115988,10
107447,47
8060577,6
8092839,6
10000089,12
100559,38
11304348,6
8009324,6
8102520,35
11302645,6
20008369,32
20011124,14
8107882,44
2101456,47
10005922,25
7001858,35
11306053,6
8058300,6
11305446,6
106257,22
8021424,12
8071286,20
7001656,18
20005010,24
8036114,6
105461,32
13000552,6
10005544,1
8043607,6
8073345,17
8104959,6
9001201,22
2103240,6
8060337,29
8115114,6
8060668,6
8117899,3
8031704,43
8094243,28
8052801,6
8070237,12
8080043,38
8016274,1
20012315,45
1111714,38
8049996,6
8053775,31
8065280,47
2100725,37
102705,12
8111335,6
20021849,48
8105202,9
8004919,6
8021323,6
10081,9
8055537,12
8010846,6
8034905,4
7000508,23
8000848,30
1111392,30
20020723,18
20005489,25
8117463,35
8106831,6
8117650,29
8076158,24
7000189,9
11305482,6
8087668,25
8073995,30
9000566,24
8064901,6
8067370,30
8098783,8
8073119,23
8081418,18
8035907,20
8057256,6
8042962,13
8102948,6
8041932,6
103514,10
8079828,25
8060054,25
8099884,45
8091839,41
8083943,12
8067426,6
20008810,6
8080651,6
2104604,27
8113836,6
8036263,47
8078735,5
8076537,9
8091911,28
8051147,15
11300457,6
20009288,23
8050518,12
8070005,41
8083957,48
8041713,28
8072613,6
8098296,6
8079416,17
8116670,48
8002017,0
8088850,12
8100096,6
10007337,20
11306642,0
101933,12
106804,6
8068134,43
7000658,46
8014305,7
8020881,12
8044698,17
8093895,9
8108557,20
8080302,33
8114201,6
8069911,16
8054430,20
8052800,12
107505,8
8047833,6
11307282,17
8091566,40
8064885,6
8046961,6
8090159,6
20020194,12
8045364,17
8091379,6
8033949,6
8094038,17
8104477,30
8008271,1
8073176,20
8053761,12
8109905,3
11309083,2
8003894,16
8095143,19
2104464,10
8032194,17
106047,25
8000742,24
10003221,27
